1.292119	0.961420
1.293689	0.961851
1.295259	0.962279
1.296829	0.962705
1.298399	0.963129
1.299969	0.963550
1.301539	0.963969
1.303110	0.964385
1.304680	0.964799
1.306250	0.965211
1.307820	0.965620
1.309390	0.966027
1.310960	0.966432
1.312530	0.966834
1.314100	0.967234
1.315670	0.967631
1.317240	0.968026
1.318810	0.968419
1.320380	0.968809
1.321950	0.969197
1.323520	0.969583
1.325090	0.969966
1.326660	0.970346
1.328230	0.970725
1.329800	0.971101
1.331370	0.971474
1.332940	0.971845
1.334510	0.972214
1.336080	0.972580
1.337650	0.972944
1.339220	0.973306
1.340790	0.973665
1.342360	0.974022
1.343930	0.974376
1.345500	0.974728
1.347070	0.975077
1.348640	0.975425
1.350210	0.975769
1.351780	0.976112
1.353350	0.976452
1.354920	0.976789
1.356490	0.977124
1.358060	0.977457
1.359630	0.977787
1.361200	0.978115
1.362770	0.978440
1.364340	0.978763
1.365910	0.979084
1.367480	0.979402
1.369050	0.979718
1.370620	0.980032
1.372190	0.980343
1.373760	0.980651
1.375330	0.980957
1.376900	0.981261
1.378470	0.981562
1.380040	0.981861
1.381610	0.982158
1.383180	0.982452
1.384750	0.982743
1.386320	0.983032
1.387890	0.983319
1.389460	0.983604
1.391030	0.983886
1.392600	0.984165
1.394170	0.984442
1.395740	0.984717
1.397310	0.984989
1.398880	0.985259
1.400450	0.985526
1.402020	0.985791
1.403590	0.986054
1.405160	0.986314
1.406730	0.986571
1.408300	0.986827
1.409870	0.987079
1.411440	0.987330
1.413010	0.987578
1.414580	0.987823
1.416150	0.988066
1.417720	0.988307
1.419290	0.988545
1.420860	0.988781
1.422430	0.989014
1.424000	0.989245
1.425570	0.989473
1.427140	0.989699
1.428710	0.989923
1.430280	0.990144
1.431850	0.990363
1.433420	0.990579
1.434990	0.990793
1.436560	0.991004
1.438130	0.991213
1.439701	0.991419
1.441271	0.991623
1.442841	0.991825
1.444411	0.992024
1.445981	0.992221
1.447551	0.992415
1.449121	0.992607
1.450691	0.992796
1.452261	0.992983
1.453831	0.993167
1.455401	0.993349
1.456971	0.993529
1.458541	0.993706
1.460111	0.993881
1.461681	0.994053
1.463251	0.994223
1.464821	0.994390
1.466391	0.994555
1.467961	0.994717
1.469531	0.994877
1.471101	0.995035
1.472671	0.995190
1.474241	0.995342
1.475811	0.995492
1.477381	0.995640
1.478951	0.995785
1.480521	0.995928
1.482091	0.996068
1.483661	0.996206
1.485231	0.996342
1.486801	0.996474
1.488371	0.996605
1.489941	0.996733
1.491511	0.996859
1.493081	0.996982
1.494651	0.997102
1.496221	0.997221
1.497791	0.997336
1.499361	0.997450
1.500931	0.997560
1.502501	0.997669
1.504071	0.997775
1.505641	0.997878
1.507211	0.997979
1.508781	0.998078
1.510351	0.998174
1.511921	0.998267
1.513491	0.998359
1.515061	0.998447
1.516631	0.998533
1.518201	0.998617
1.519771	0.998698
1.521341	0.998777
1.522911	0.998854
1.524481	0.998928
1.526051	0.998999
1.527621	0.999068
1.529191	0.999135
1.530761	0.999199
1.532331	0.999260
1.533901	0.999319
1.535471	0.999376
1.537041	0.999430
1.538611	0.999482
1.540181	0.999531
1.541751	0.999578
1.543321	0.999623
1.544891	0.999664
1.546461	0.999704
1.548031	0.999741
1.549601	0.999775
1.551171	0.999807
1.552741	0.999837
1.554311	0.999864
1.555881	0.999889
1.557451	0.999911
1.559021	0.999931
1.560591	0.999948
1.562161	0.999963
1.563731	0.999975
1.565301	0.999985
1.566871	0.999992
1.568441	0.999997
1.570011	1.000000
1.571581	1.000000
1.573151	0.999997
1.574721	0.999992
1.576292	0.999985
1.577862	0.999975
1.579432	0.999963
1.581002	0.999948
1.582572	0.999931
1.584142	0.999911
1.585712	0.999889
1.587282	0.999864
1.588852	0.999837
1.590422	0.999807
1.591992	0.999775
1.593562	0.999741
1.595132	0.999704
1.596702	0.999664
1.598272	0.999623
1.599842	0.999578
1.601412	0.999531
1.602982	0.999482
1.604552	0.999430
1.606122	0.999376
1.607692	0.999319
1.609262	0.999260
1.610832	0.999199
1.612402	0.999135
1.613972	0.999068
1.615542	0.998999
1.617112	0.998928
1.618682	0.998854
1.620252	0.998777
1.621822	0.998698
1.623392	0.998617
1.624962	0.998533
1.626532	0.998447
1.628102	0.998358
1.629672	0.998267
1.631242	0.998174
1.632812	0.998078
1.634382	0.997979
1.635952	0.997878
1.637522	0.997775
1.639092	0.997669
1.640662	0.997560
1.642232	0.997450
1.643802	0.997336
1.645372	0.997221
1.646942	0.997102
1.648512	0.996982
1.650082	0.996859
1.651652	0.996733
1.653222	0.996605
1.654792	0.996474
1.656362	0.996341
1.657932	0.996206
1.659502	0.996068
1.661072	0.995928
1.662642	0.995785
1.664212	0.995640
1.665782	0.995492
1.667352	0.995342
1.668922	0.995190
1.670492	0.995034
1.672062	0.994877
1.673632	0.994717
1.675202	0.994555
1.676772	0.994390
1.678342	0.994223
1.679912	0.994053
1.681482	0.993881
1.683052	0.993706
1.684622	0.993529
1.686192	0.993349
1.687762	0.993167
1.689332	0.992983
1.690902	0.992796
1.692472	0.992607
1.694042	0.992415
1.695612	0.992221
1.697182	0.992024
1.698752	0.991825
1.700322	0.991623
1.701892	0.991419
1.703462	0.991213
1.705032	0.991004
1.706602	0.990793
1.708172	0.990579
1.709742	0.990363
1.711312	0.990144
1.712882	0.989923
1.714453	0.989699
1.716023	0.989473
1.717593	0.989245
1.719163	0.989014
1.720733	0.988781
1.722303	0.988545
1.723873	0.988307
1.725443	0.988066
1.727013	0.987823
1.728583	0.987578
1.730153	0.987330
1.731723	0.987079
1.733293	0.986826
1.734863	0.986571
1.736433	0.986314
1.738003	0.986054
1.739573	0.985791
1.741143	0.985526
1.742713	0.985259
1.744283	0.984989
1.745853	0.984717
1.747423	0.984442
